Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781529171,500,,Aggregated,79.000000,65.700000,56,92,200,290,520,710,1000,1400,2800,2900,2900,6475,5002,56,179.67615084168315,5.0902000002679415,2916.5923000000475,3271.2293436293435
1781529172,500,,Aggregated,81.600000,67.900000,56,90,190,280,510,710,1000,1400,2800,2900,2900,6554,5069,56,178.02512435152713,5.0902000002679415,2916.5923000000475,3232.7941714983217
1781529173,500,,Aggregated,80.800000,66.900000,56,89,190,280,510,700,1000,1400,2800,2900,2900,6627,5133,56,176.56772236304593,5.0902000002679415,2916.5923000000475,3198.1226799456767
1781529174,500,,Aggregated,81.400000,67.600000,55,87,180,280,500,700,1000,1400,2800,2900,2900,6713,5202,55,174.75896412928802,5.0902000002679415,2916.5923000000475,3158.1537315656187
1781529175,500,,Aggregated,80.000000,67.300000,55,86,180,270,500,700,1000,1400,2800,2900,2900,6788,5272,55,173.32652510310933,5.0902000002679415,2916.5923000000475,3124.261343547437
1781529176,500,,Aggregated,79.200000,66.600000,54,84,170,270,490,690,1000,1400,2800,2900,2900,6868,5341,54,171.7356615171659,5.0902000002679415,2916.5923000000475,3088.8469714618523
1781529177,500,,Aggregated,80.100000,67.800000,54,83,160,260,490,690,1000,1400,2800,2900,2900,6959,5416,54,170.02721337834464,5.0902000002679415,2916.5923000000475,3049.5053887052736
1781529178,500,,Aggregated,81.300000,69.400000,53,82,150,260,490,690,1000,1400,2800,2900,2900,7033,5476,53,168.65201856958637,5.0902000002679415,2916.5923000000475,3018.250533200626
1781529179,500,,Aggregated,80.400000,68.400000,54,82,150,260,480,680,1000,1400,2800,2900,2900,7121,5546,54,167.63766448531229,4.837500000576256,2916.5923000000475,2981.910124982446
1781529180,500,,Aggregated,81.200000,69.400000,54,81,150,250,480,680,1000,1400,2800,2900,2900,7193,5609,54,166.4447781176015,4.837500000576256,2916.5923000000475,2952.9140831363825
1781529181,500,,Aggregated,80.800000,68.700000,53,80,140,250,480,680,1000,1400,2800,2900,2900,7278,5682,53,164.95935217091355,4.837500000576256,2916.5923000000475,2919.4031327287717
1781529182,500,,Aggregated,80.300000,67.800000,53,79,140,250,480,680,1000,1400,2800,2900,2900,7347,5745,53,163.82652279840815,4.837500000576256,2916.5923000000475,2892.8187015108206
1781529183,500,,Aggregated,79.300000,67.100000,53,78,140,240,480,680,1000,1300,2800,2900,2900,7419,5808,53,162.71383840138964,4.837500000576256,2916.5923000000475,2865.5705620703598
1781529184,500,,Aggregated,80.400000,68.000000,53,79,140,240,470,670,1000,1300,2800,2900,2900,7496,5877,53,162.11715652346732,4.837500000576256,2916.5923000000475,2837.030016008538
1781529185,500,,Aggregated,80.100000,68.200000,53,79,130,230,470,670,1000,1200,2800,2900,2900,7575,5940,53,161.0869070890973,4.837500000576256,2916.5923000000475,2808.2534653465345
1781529186,500,,Aggregated,79.200000,68.600000,53,79,130,230,470,670,990,1200,2800,2900,2900,7662,6015,53,159.89139603235606,4.837500000576256,2916.5923000000475,2777.319107282694
1781529187,500,,Aggregated,78.700000,67.500000,53,78,120,220,470,670,990,1200,2800,2900,2900,7737,6073,53,158.72183096806313,4.837500000576256,2916.5923000000475,2751.1282150704405
1781529188,500,,Aggregated,78.000000,66.100000,53,77,120,220,460,670,990,1100,2800,2900,2900,7809,6131,53,157.6498171596749,4.837500000576256,2916.5923000000475,2726.4864899474965
1781529189,500,,Aggregated,79.000000,67.300000,53,77,120,220,460,670,980,1100,2800,2900,2900,7892,6202,53,156.5967194500631,4.837500000576256,2916.5923000000475,2698.6877850988344
1781529190,500,,Aggregated,77.200000,65.400000,52,77,120,210,460,660,980,1100,2800,2900,2900,7964,6264,52,155.59803765694343,4.837500000576256,2916.5923000000475,2675.047463586138
1781529191,500,,Aggregated,77.300000,65.400000,53,78,120,220,460,660,980,1100,2800,2900,2900,8060,6348,53,155.62533431760468,4.837500000576256,2916.5923000000475,2644.1997518610424
1781529192,500,,Aggregated,76.500000,65.100000,53,77,120,210,450,660,980,1100,2800,2900,2900,8135,6406,53,154.52528588812422,4.837500000576256,2916.5923000000475,2620.517516902274
1781529193,500,,Aggregated,77.200000,65.700000,53,78,120,210,450,660,980,1100,2800,2900,2900,8220,6476,53,153.62626695862252,4.837500000576256,2916.5923000000475,2594.2493917274937
1781529194,500,,Aggregated,77.900000,66.000000,53,78,120,200,450,660,970,1100,2800,2900,2900,8294,6537,53,152.8114183626573,4.837500000576256,2916.5923000000475,2571.819749216301
1781529195,500,,Aggregated,78.800000,66.000000,53,78,120,200,450,650,970,1100,2800,2900,2900,8368,6603,53,152.03934873325596,4.837500000576256,2916.5923000000475,2549.843570745698
1781529196,500,,Aggregated,79.100000,65.200000,52,77,120,200,440,650,970,1100,2800,2900,2900,8449,6666,52,150.99669539589055,4.837500000576256,2916.5923000000475,2526.125932062966
1781529197,500,,Aggregated,79.100000,65.900000,52,77,120,190,440,650,970,1100,2800,2900,2900,8532,6737,52,150.07056146271336,4.837500000576256,2916.5923000000475,2502.3615799343647
1781529198,500,,Aggregated,78.800000,65.700000,52,77,110,190,440,650,970,1100,2800,2900,2900,8604,6796,52,149.16898324033951,4.837500000576256,2916.5923000000475,2482.0894932589495
1781529199,500,,Aggregated,77.900000,64.500000,52,76,110,180,430,650,970,1100,2800,2900,2900,8679,6860,52,148.2962746399226,4.837500000576256,2916.5923000000475,2461.358220993202
1781529200,500,,Aggregated,78.900000,65.800000,52,76,110,180,430,640,960,1100,2800,2900,2900,8765,6934,52,147.3019815173848,4.837500000576256,2916.5923000000475,2438.029663434113
1781529201,500,,Aggregated,78.800000,65.900000,52,76,110,170,430,640,950,1100,2800,2900,2900,8851,7000,52,146.3883488984165,4.837500000576256,2916.5923000000475,2415.068579821489
1781529202,500,,Aggregated,79.400000,66.800000,52,76,110,170,420,640,950,1100,2800,2900,2900,8929,7068,52,145.65472293648477,4.837500000576256,2916.5923000000475,2394.7125097995295
1781529203,500,,Aggregated,79.500000,66.200000,52,76,110,170,420,640,950,1100,2800,2900,2900,9005,7133,52,144.84232095501199,4.837500000576256,2916.5923000000475,2375.2043309272626
1781529204,500,,Aggregated,78.100000,64.700000,52,75,110,160,420,640,940,1100,2800,2900,2900,9091,7202,52,143.91250122097455,4.837500000576256,2916.5923000000475,2353.4750852491475
1781529205,500,,Aggregated,78.300000,65.200000,52,75,110,160,420,630,940,1100,2800,2900,2900,9164,7269,52,143.15799791574466,4.837500000576256,2916.5923000000475,2335.437909209952
1781529206,500,,Aggregated,78.300000,65.600000,52,75,110,150,410,630,940,1100,2800,2900,2900,9242,7330,52,142.49979390823043,4.837500000576256,2916.5923000000475,2316.3713481930317
1781529207,500,,Aggregated,79.000000,65.600000,52,75,100,150,410,630,940,1100,2800,2900,2900,9327,7404,52,141.77837150207597,4.837500000576256,2916.5923000000475,2296.033451270505
1781529208,500,,Aggregated,78.300000,65.200000,52,74,100,150,400,630,930,1000,2800,2900,2900,9403,7467,52,140.94991143250698,4.837500000576256,2916.5923000000475,2278.1283632883124
1781529209,500,,Aggregated,79.700000,66.900000,52,75,110,150,400,620,930,1000,2800,2900,2900,9480,7534,52,141.22229169829765,4.837500000576256,2916.5923000000475,2260.31223628692
1781529210,500,,Aggregated,79.200000,66.400000,52,76,110,160,400,620,930,1000,2800,2900,2900,9571,7610,52,141.75578311564692,4.837500000576256,2916.5923000000475,2239.5948176784036
1781529211,500,,Aggregated,79.700000,67.100000,52,76,110,160,400,620,930,1000,2800,2900,2900,9631,7665,52,141.11507353336674,4.837500000576256,2916.5923000000475,2226.1973834492783
1781529212,500,,Aggregated,78.300000,65.500000,52,75,110,150,390,610,930,1000,2800,2900,2900,9721,7738,52,140.32064218700248,4.837500000576256,2916.5923000000475,2206.318485752495
1781529213,500,,Aggregated,78.900000,66.400000,52,75,110,150,390,610,930,1000,2800,2900,2900,9801,7802,52,139.4418041526236,4.837500000576256,2916.5923000000475,2188.9462299765332
1781529214,500,,Aggregated,76.800000,65.500000,52,75,100,150,390,610,930,1000,2800,2900,2900,9869,7853,52,138.78639987839415,4.837500000576256,2916.5923000000475,2190.74810011146
